# | FILE                           | hit counts | ZScore sum. | Hit score (decimal) | Hit score (binary)
6349 | Int350_2_B10860001_MSE.dat | 6 | -7.142 | 2201608 | 1000011001100000001000
6350 | Int350_2_B10870001_MSE.dat | 5 | -6.560 | 2197512 | 1000011000100000001000
6351 | Int350_2_B10880001_MSE.dat | 5 | -6.823 | 2197512 | 1000011000100000001000
6352 | Int350_2_B10890001_MSE.dat | 5 | -6.995 | 2197512 | 1000011000100000001000
6353 | Int350_2_B10900001_MSE.dat | 5 | -7.355 | 2197512 | 1000011000100000001000
6354 | Int350_2_B10910001_MSE.dat | 4 | -5.658 | 2164744 | 1000010000100000001000
6355 | Int350_2_B10920001_MSE.dat | 5 | -6.560 | 2197512 | 1000011000100000001000
6356 | Int350_2_B10930001_MSE.dat | 6 | -8.284 | 2197640 | 1000011000100010001000
6357 | Int350_2_B10940001_MSE.dat | 5 | -6.381 | 2197512 | 1000011000100000001000
6358 | Int350_2_B10950001_MSE.dat | 5 | -6.201 | 2197512 | 1000011000100000001000
6359 | Int350_2_B10960001_MSE.dat | 5 | -6.858 | 2197512 | 1000011000100000001000
6360 | Int350_2_B10970001_MSE.dat | 5 | -7.175 | 2197512 | 1000011000100000001000
6361 | Int350_2_B10980001_MSE.dat | 7 | -8.796 | 2983944 | 1011011000100000001000
6362 | Int350_2_B10990001_MSE.dat | 8 | -10.075 | 2983945 | 1011011000100000001001
6363 | Int350_2_B11000001_MSE.dat | 9 | -10.912 | 2984201 | 1011011000100100001001
6364 | Int350_2_B99990001_MSE.dat | 9 | -10.912 | 2984201 | 1011011000100100001001
6365 | Int350_3_B10010001_MSE.dat | 6 | -6.918 | 2623812 | 1010000000100101000100
6366 | Int350_3_B10020001_MSE.dat | 4 | -4.644 | 2099520 | 1000000000100101000000
6367 | Int350_3_B10030001_MSE.dat | 4 | -4.942 | 2099520 | 1000000000100101000000
6368 | Int350_3_B10040001_MSE.dat | 4 | -4.837 | 2099520 | 1000000000100101000000
6369 | Int350_3_B10050001_MSE.dat | 4 | -4.729 | 2099520 | 1000000000100101000000
6370 | Int350_3_B10060001_MSE.dat | 3 | -3.753 | 2099456 | 1000000000100100000000
6371 | Int350_3_B10070001_MSE.dat | 3 | -3.598 | 2099456 | 1000000000100100000000
6372 | Int350_3_B10080001_MSE.dat | 2 | -2.514 | 2097408 | 1000000000000100000000
6373 | Int350_3_B10090001_MSE.dat | 5 | -5.166 | 2099521 | 1000000000100101000001
6374 | Int350_3_B10100001_MSE.dat | 3 | -3.310 | 2099456 | 1000000000100100000000
6375 | Int350_3_B10110001_MSE.dat | 4 | -4.082 | 2099457 | 1000000000100100000001
6376 | Int350_3_B10120001_MSE.dat | 2 | -2.210 | 2097408 | 1000000000000100000000
6377 | Int350_3_B10130001_MSE.dat | 3 | -2.916 | 2097416 | 1000000000000100001000
6378 | Int350_3_B10140001_MSE.dat | 3 | -3.104 | 2097416 | 1000000000000100001000
6379 | Int350_3_B10150001_MSE.dat | 2 | -2.004 | 2097160 | 1000000000000000001000
6380 | Int350_3_B10160001_MSE.dat | 1 | -1.206 | 8 | 1000
6381 | Int350_3_B10170001_MSE.dat | 1 | -1.113 | 8 | 1000
6382 | Int350_3_B10180001_MSE.dat | 1 | -1.017 | 8 | 1000
6383 | Int350_3_B10190001_MSE.dat | 2 | -1.695 | 524296 | 10000000000000001000
6384 | Int350_3_B10200001_MSE.dat | 2 | -1.723 | 524296 | 10000000000000001000
6385 | Int350_3_B10210001_MSE.dat | 0 | 0.000 | 0 | 0
6386 | Int350_3_B10220001_MSE.dat | 2 | -1.839 | 136 | 10001000
6387 | Int350_3_B10230001_MSE.dat | 2 | -1.882 | 136 | 10001000
6388 | Int350_3_B10240001_MSE.dat | 1 | -1.085 | 8 | 1000
6389 | Int350_3_B10250001_MSE.dat | 1 | -0.973 | 8 | 1000
6390 | Int350_3_B10260001_MSE.dat | 1 | -1.054 | 8 | 1000
6391 | Int350_3_B10270001_MSE.dat | 2 | -2.117 | 136 | 10001000
6392 | Int350_3_B10280001_MSE.dat | 2 | -2.172 | 136 | 10001000
6393 | Int350_3_B10290001_MSE.dat | 2 | -2.189 | 136 | 10001000
6394 | Int350_3_B10300001_MSE.dat | 2 | -2.221 | 136 | 10001000
6395 | Int350_3_B10310001_MSE.dat | 2 | -2.169 | 136 | 10001000
6396 | Int350_3_B10320001_MSE.dat | 2 | -1.982 | 136 | 10001000
6397 | Int350_3_B10330001_MSE.dat | 1 | -1.017 | 8 | 1000
6398 | Int350_3_B10340001_MSE.dat | 1 | -0.952 | 128 | 10000000
6399 | Int350_3_B10350001_MSE.dat | 1 | -0.911 | 128 | 10000000
6400 | Int350_3_B10360001_MSE.dat | 0 | 0.000 | 0 | 0
6401 | Int350_3_B10370001_MSE.dat | 0 | 0.000 | 0 | 0
6402 | Int350_3_B10380001_MSE.dat | 0 | 0.000 | 0 | 0
6403 | Int350_3_B10390001_MSE.dat | 0 | 0.000 | 0 | 0
6404 | Int350_3_B10400001_MSE.dat | 0 | 0.000 | 0 | 0
6405 | Int350_3_B10410001_MSE.dat | 0 | 0.000 | 0 | 0
6406 | Int350_3_B10420001_MSE.dat | 1 | -0.916 | 512 | 1000000000
6407 | Int350_3_B10430001_MSE.dat | 1 | -0.937 | 512 | 1000000000
6408 | Int350_3_B10440001_MSE.dat | 1 | -0.921 | 512 | 1000000000
6409 | Int350_3_B10450001_MSE.dat | 1 | -0.942 | 512 | 1000000000
6410 | Int350_3_B10460001_MSE.dat | 1 | -0.850 | 8192 | 10000000000000
6411 | Int350_3_B10470001_MSE.dat | 2 | -1.896 | 33280 | 1000001000000000
6412 | Int350_3_B10480001_MSE.dat | 2 | -2.022 | 33280 | 1000001000000000
6413 | Int350_3_B10490001_MSE.dat | 2 | -2.103 | 33280 | 1000001000000000
6414 | Int350_3_B10500001_MSE.dat | 2 | -2.336 | 33280 | 1000001000000000
6415 | Int350_3_B10510001_MSE.dat | 2 | -2.394 | 33280 | 1000001000000000
6416 | Int350_3_B10520001_MSE.dat | 3 | -3.221 | 49664 | 1100001000000000
6417 | Int350_3_B10530001_MSE.dat | 2 | -2.456 | 33280 | 1000001000000000
6418 | Int350_3_B10540001_MSE.dat | 2 | -1.931 | 33280 | 1000001000000000
6419 | Int350_3_B10550001_MSE.dat | 2 | -2.068 | 33280 | 1000001000000000
6420 | Int350_3_B10560001_MSE.dat | 2 | -2.022 | 33280 | 1000001000000000
6421 | Int350_3_B10570001_MSE.dat | 2 | -2.088 | 33280 | 1000001000000000
6422 | Int350_3_B10580001_MSE.dat | 2 | -2.188 | 33280 | 1000001000000000
6423 | Int350_3_B10590001_MSE.dat | 2 | -2.107 | 33280 | 1000001000000000
6424 | Int350_3_B10600001_MSE.dat | 2 | -2.309 | 33280 | 1000001000000000
6425 | Int350_3_B10610001_MSE.dat | 1 | -1.332 | 32768 | 1000000000000000
6426 | Int350_3_B10620001_MSE.dat | 1 | -1.268 | 32768 | 1000000000000000
6427 | Int350_3_B10630001_MSE.dat | 1 | -1.258 | 32768 | 1000000000000000
6428 | Int350_3_B10640001_MSE.dat | 1 | -1.265 | 32768 | 1000000000000000
6429 | Int350_3_B10650001_MSE.dat | 1 | -1.189 | 32768 | 1000000000000000
6430 | Int350_3_B10660001_MSE.dat | 1 | -1.355 | 32768 | 1000000000000000
6431 | Int350_3_B10670001_MSE.dat | 1 | -1.301 | 32768 | 1000000000000000
6432 | Int350_3_B10680001_MSE.dat | 1 | -1.318 | 32768 | 1000000000000000
6433 | Int350_3_B10690001_MSE.dat | 1 | -1.324 | 32768 | 1000000000000000
6434 | Int350_3_B10700001_MSE.dat | 1 | -1.317 | 32768 | 1000000000000000
6435 | Int350_3_B10710001_MSE.dat | 1 | -1.331 | 32768 | 1000000000000000
6436 | Int350_3_B10720001_MSE.dat | 1 | -1.116 | 32768 | 1000000000000000
6437 | Int350_3_B10730001_MSE.dat | 1 | -1.103 | 32768 | 1000000000000000
6438 | Int350_3_B10740001_MSE.dat | 1 | -1.022 | 32768 | 1000000000000000
6439 | Int350_3_B10750001_MSE.dat | 1 | -0.966 | 32768 | 1000000000000000
6440 | Int350_3_B10760001_MSE.dat | 0 | 0.000 | 0 | 0
6441 | Int350_3_B10770001_MSE.dat | 0 | 0.000 | 0 | 0
6442 | Int350_3_B10780001_MSE.dat | 0 | 0.000 | 0 | 0
6443 | Int350_3_B10790001_MSE.dat | 1 | -0.959 | 32768 | 1000000000000000
6444 | Int350_3_B10800001_MSE.dat | 1 | -0.903 | 32768 | 1000000000000000
6445 | Int350_3_B10810001_MSE.dat | 0 | 0.000 | 0 | 0
6446 | Int350_3_B10820001_MSE.dat | 0 | 0.000 | 0 | 0
6447 | Int350_3_B10830001_MSE.dat | 0 | 0.000 | 0 | 0
6448 | Int350_3_B10840001_MSE.dat | 0 | 0.000 | 0 | 0
6449 | Int350_3_B10850001_MSE.dat | 0 | 0.000 | 0 | 0
6450 | Int350_3_B10860001_MSE.dat | 0 | 0.000 | 0 | 0
6451 | Int350_3_B10870001_MSE.dat | 0 | 0.000 | 0 | 0
6452 | Int350_3_B10880001_MSE.dat | 0 | 0.000 | 0 | 0
6453 | Int350_3_B10890001_MSE.dat | 0 | 0.000 | 0 | 0
6454 | Int350_3_B10900001_MSE.dat | 0 | 0.000 | 0 | 0
6455 | Int350_3_B10910001_MSE.dat | 0 | 0.000 | 0 | 0
6456 | Int350_3_B10920001_MSE.dat | 0 | 0.000 | 0 | 0
6457 | Int350_3_B10930001_MSE.dat | 0 | 0.000 | 0 | 0
6458 | Int350_3_B10940001_MSE.dat | 0 | 0.000 | 0 | 0
6459 | Int350_3_B10950001_MSE.dat | 0 | 0.000 | 0 | 0
6460 | Int350_3_B10960001_MSE.dat | 0 | 0.000 | 0 | 0
6461 | Int350_3_B10970001_MSE.dat | 0 | 0.000 | 0 | 0
6462 | Int350_3_B10980001_MSE.dat | 0 | 0.000 | 0 | 0
6463 | Int350_3_B10990001_MSE.dat | 0 | 0.000 | 0 | 0
6464 | Int350_3_B11000001_MSE.dat | 0 | 0.000 | 0 | 0
6465 | Int350_3_B99990001_MSE.dat | 0 | 0.000 | 0 | 0
6466 | Int350_4_B10010001_MSE.dat | 6 | -6.512 | 2635840 | 1010000011100001000000
6467 | Int350_4_B10020001_MSE.dat | 5 | -5.793 | 2099273 | 1000000000100001001001
6468 | Int350_4_B10030001_MSE.dat | 6 | -6.699 | 2103369 | 1000000001100001001001
6469 | Int350_4_B10040001_MSE.dat | 6 | -6.755 | 2103369 | 1000000001100001001001
6470 | Int350_4_B10050001_MSE.dat | 5 | -6.016 | 2103305 | 1000000001100000001001
6471 | Int350_4_B10060001_MSE.dat | 6 | -6.983 | 2099785 | 1000000000101001001001
6472 | Int350_4_B10070001_MSE.dat | 7 | -8.286 | 2103881 | 1000000001101001001001
6473 | Int350_4_B10080001_MSE.dat | 5 | -6.010 | 2099721 | 1000000000101000001001
6474 | Int350_4_B10090001_MSE.dat | 5 | -6.107 | 2103305 | 1000000001100000001001
6475 | Int350_4_B10100001_MSE.dat | 6 | -7.036 | 2627593 | 1010000001100000001001
6476 | Int350_4_B10110001_MSE.dat | 5 | -6.077 | 2623497 | 1010000000100000001001
6477 | Int350_4_B10120001_MSE.dat | 4 | -4.765 | 2623496 | 1010000000100000001000
6478 | Int350_4_B10130001_MSE.dat | 4 | -4.942 | 2623496 | 1010000000100000001000
6479 | Int350_4_B10140001_MSE.dat | 3 | -4.130 | 2621448 | 1010000000000000001000
6480 | Int350_4_B10150001_MSE.dat | 3 | -4.000 | 2621448 | 1010000000000000001000
6481 | Int350_4_B10160001_MSE.dat | 3 | -3.975 | 2621448 | 1010000000000000001000
6482 | Int350_4_B10170001_MSE.dat | 3 | -3.942 | 2621448 | 1010000000000000001000
6483 | Int350_4_B10180001_MSE.dat | 3 | -3.887 | 2621448 | 1010000000000000001000
6484 | Int350_4_B10190001_MSE.dat | 3 | -3.905 | 2621448 | 1010000000000000001000
6485 | Int350_4_B10200001_MSE.dat | 3 | -3.886 | 2621448 | 1010000000000000001000
6486 | Int350_4_B10210001_MSE.dat | 3 | -3.854 | 2621448 | 1010000000000000001000
6487 | Int350_4_B10220001_MSE.dat | 3 | -3.941 | 2621448 | 1010000000000000001000
6488 | Int350_4_B10230001_MSE.dat | 3 | -3.794 | 2621448 | 1010000000000000001000
6489 | Int350_4_B10240001_MSE.dat | 1 | -1.275 | 2097152 | 1000000000000000000000
6490 | Int350_4_B10250001_MSE.dat | 1 | -1.255 | 2097152 | 1000000000000000000000
6491 | Int350_4_B10260001_MSE.dat | 1 | -1.252 | 2097152 | 1000000000000000000000
6492 | Int350_4_B10270001_MSE.dat | 3 | -3.120 | 2228232 | 1000100000000000001000
6493 | Int350_4_B10280001_MSE.dat | 3 | -3.666 | 2228232 | 1000100000000000001000
6494 | Int350_4_B10290001_MSE.dat | 2 | -2.658 | 2097160 | 1000000000000000001000
6495 | Int350_4_B10300001_MSE.dat | 2 | -2.595 | 2097160 | 1000000000000000001000
6496 | Int350_4_B10310001_MSE.dat | 3 | -3.439 | 2228232 | 1000100000000000001000
6497 | Int350_4_B10320001_MSE.dat | 3 | -3.541 | 2228232 | 1000100000000000001000
6498 | Int350_4_B10330001_MSE.dat | 3 | -3.607 | 2228232 | 1000100000000000001000
6499 | Int350_4_B10340001_MSE.dat | 4 | -4.227 | 2228233 | 1000100000000000001001
6500 | Int350_4_B10350001_MSE.dat | 3 | -3.642 | 2097161 | 1000000000000000001001
6501 | Int350_4_B10360001_MSE.dat | 3 | -3.476 | 2097161 | 1000000000000000001001
6502 | Int350_4_B10370001_MSE.dat | 4 | -4.470 | 2228233 | 1000100000000000001001
6503 | Int350_4_B10380001_MSE.dat | 4 | -4.451 | 2228233 | 1000100000000000001001
6504 | Int350_4_B10390001_MSE.dat | 4 | -4.588 | 2228233 | 1000100000000000001001
6505 | Int350_4_B10400001_MSE.dat | 4 | -4.526 | 2228233 | 1000100000000000001001
6506 | Int350_4_B10410001_MSE.dat | 5 | -5.611 | 2752521 | 1010100000000000001001
6507 | Int350_4_B10420001_MSE.dat | 5 | -5.489 | 2752521 | 1010100000000000001001
6508 | Int350_4_B10430001_MSE.dat | 6 | -6.453 | 2752777 | 1010100000000100001001
6509 | Int350_4_B10440001_MSE.dat | 7 | -6.987 | 2752781 | 1010100000000100001101
6510 | Int350_4_B10450001_MSE.dat | 6 | -5.907 | 2752525 | 1010100000000000001101
6511 | Int350_4_B10460001_MSE.dat | 6 | -5.912 | 2752525 | 1010100000000000001101
6512 | Int350_4_B10470001_MSE.dat | 5 | -4.756 | 2752521 | 1010100000000000001001
6513 | Int350_4_B10480001_MSE.dat | 3 | -2.828 | 2621441 | 1010000000000000000001
6514 | Int350_4_B10490001_MSE.dat | 3 | -2.797 | 2621441 | 1010000000000000000001
6515 | Int350_4_B10500001_MSE.dat | 2 | -1.903 | 524289 | 10000000000000000001
6516 | Int350_4_B10510001_MSE.dat | 3 | -2.853 | 524293 | 10000000000000000101
6517 | Int350_4_B10520001_MSE.dat | 4 | -3.704 | 524301 | 10000000000000001101
6518 | Int350_4_B10530001_MSE.dat | 3 | -2.770 | 524293 | 10000000000000000101
6519 | Int350_4_B10540001_MSE.dat | 3 | -2.761 | 524293 | 10000000000000000101
6520 | Int350_4_B10550001_MSE.dat | 3 | -2.721 | 524293 | 10000000000000000101
6521 | Int350_4_B10560001_MSE.dat | 3 | -2.685 | 524293 | 10000000000000000101
6522 | Int350_4_B10570001_MSE.dat | 3 | -2.756 | 524293 | 10000000000000000101
6523 | Int350_4_B10580001_MSE.dat | 4 | -3.717 | 524301 | 10000000000000001101
6524 | Int350_4_B10590001_MSE.dat | 4 | -3.744 | 524301 | 10000000000000001101
6525 | Int350_4_B10600001_MSE.dat | 4 | -3.953 | 77 | 1001101
6526 | Int350_4_B10610001_MSE.dat | 4 | -3.870 | 524553 | 10000000000100001001
6527 | Int350_4_B10620001_MSE.dat | 3 | -2.940 | 524297 | 10000000000000001001
6528 | Int350_4_B10630001_MSE.dat | 4 | -3.846 | 655369 | 10100000000000001001
6529 | Int350_4_B10640001_MSE.dat | 3 | -3.003 | 524297 | 10000000000000001001
6530 | Int350_4_B10650001_MSE.dat | 4 | -3.874 | 2621449 | 1010000000000000001001
6531 | Int350_4_B10660001_MSE.dat | 3 | -3.074 | 524297 | 10000000000000001001
6532 | Int350_4_B10670001_MSE.dat | 4 | -4.035 | 2621449 | 1010000000000000001001
6533 | Int350_4_B10680001_MSE.dat | 3 | -3.144 | 2097161 | 1000000000000000001001
6534 | Int350_4_B10690001_MSE.dat | 3 | -3.061 | 524297 | 10000000000000001001
6535 | Int350_4_B10700001_MSE.dat | 4 | -3.853 | 2621449 | 1010000000000000001001
6536 | Int350_4_B10710001_MSE.dat | 2 | -2.041 | 9 | 1001
6537 | Int350_4_B10720001_MSE.dat | 2 | -1.925 | 9 | 1001
6538 | Int350_4_B10730001_MSE.dat | 3 | -2.707 | 25 | 11001
6539 | Int350_4_B10740001_MSE.dat | 3 | -2.883 | 25 | 11001
6540 | Int350_4_B10750001_MSE.dat | 2 | -2.069 | 9 | 1001
6541 | Int350_4_B10760001_MSE.dat | 2 | -2.097 | 9 | 1001
6542 | Int350_4_B10770001_MSE.dat | 4 | -3.843 | 32793 | 1000000000011001
6543 | Int350_4_B10780001_MSE.dat | 6 | -5.654 | 35353 | 1000101000011001
6544 | Int350_4_B10790001_MSE.dat | 5 | -5.028 | 295433 | 1001000001000001001
6545 | Int350_4_B10800001_MSE.dat | 4 | -4.177 | 294921 | 1001000000000001001
6546 | Int350_4_B10810001_MSE.dat | 3 | -3.258 | 16393 | 100000000001001
6547 | Int350_4_B10820001_MSE.dat | 4 | -4.126 | 16409 | 100000000011001
6548 | Int350_4_B10830001_MSE.dat | 7 | -7.047 | 311833 | 1001100001000011001
6549 | Int350_4_B10840001_MSE.dat | 7 | -7.278 | 311833 | 1001100001000011001
6550 | Int350_4_B10850001_MSE.dat | 8 | -8.246 | 836121 | 11001100001000011001
6551 | Int350_4_B10860001_MSE.dat | 8 | -8.683 | 311897 | 1001100001001011001
6552 | Int350_4_B10870001_MSE.dat | 10 | -11.076 | 836313 | 11001100001011011001
6553 | Int350_4_B10880001_MSE.dat | 9 | -10.307 | 836249 | 11001100001010011001
6554 | Int350_4_B10890001_MSE.dat | 7 | -8.417 | 803353 | 11000100001000011001
6555 | Int350_4_B10900001_MSE.dat | 10 | -11.516 | 803549 | 11000100001011011101
6556 | Int350_4_B10910001_MSE.dat | 10 | -11.422 | 803549 | 11000100001011011101
6557 | Int350_4_B10920001_MSE.dat | 8 | -9.299 | 803481 | 11000100001010011001
6558 | Int350_4_B10930001_MSE.dat | 7 | -8.422 | 803465 | 11000100001010001001
6559 | Int350_4_B10940001_MSE.dat | 8 | -8.980 | 803469 | 11000100001010001101
6560 | Int350_4_B10950001_MSE.dat | 7 | -7.868 | 2638349 | 1010000100001000001101
6561 | Int350_4_B10960001_MSE.dat | 6 | -6.860 | 2114061 | 1000000100001000001101
6562 | Int350_4_B10970001_MSE.dat | 6 | -6.530 | 2637837 | 1010000100000000001101
6563 | Int350_4_B10980001_MSE.dat | 7 | -7.835 | 2637965 | 1010000100000010001101
6564 | Int350_4_B10990001_MSE.dat | 7 | -7.928 | 2376205 | 1001000100001000001101
6565 | Int350_4_B11000001_MSE.dat | 6 | -7.376 | 2375693 | 1001000100000000001101
6566 | Int350_4_B99990001_MSE.dat | 6 | -7.376 | 2375693 | 1001000100000000001101
6567 | Int350_5_B10010001_MSE.dat | 1 | -1.710 | 256 | 100000000
6568 | Int350_5_B10020001_MSE.dat | 1 | -1.600 | 256 | 100000000
6569 | Int350_5_B10030001_MSE.dat | 1 | -1.295 | 256 | 100000000
6570 | Int350_5_B10040001_MSE.dat | 1 | -0.987 | 256 | 100000000
6571 | Int350_5_B10050001_MSE.dat | 0 | 0.000 | 0 | 0
6572 | Int350_5_B10060001_MSE.dat | 0 | 0.000 | 0 | 0
6573 | Int350_5_B10070001_MSE.dat | 0 | 0.000 | 0 | 0
6574 | Int350_5_B10080001_MSE.dat | 1 | -0.890 | 8192 | 10000000000000
6575 | Int350_5_B10090001_MSE.dat | 1 | -1.006 | 8192 | 10000000000000
6576 | Int350_5_B10100001_MSE.dat | 1 | -1.068 | 8192 | 10000000000000
6577 | Int350_5_B10110001_MSE.dat | 1 | -1.069 | 8192 | 10000000000000
6578 | Int350_5_B10120001_MSE.dat | 1 | -1.076 | 8192 | 10000000000000
6579 | Int350_5_B10130001_MSE.dat | 1 | -1.087 | 8192 | 10000000000000
6580 | Int350_5_B10140001_MSE.dat | 1 | -1.045 | 8192 | 10000000000000
6581 | Int350_5_B10150001_MSE.dat | 1 | -0.995 | 8192 | 10000000000000
6582 | Int350_5_B10160001_MSE.dat | 1 | -1.017 | 8192 | 10000000000000
6583 | Int350_5_B10170001_MSE.dat | 1 | -1.069 | 8192 | 10000000000000
6584 | Int350_5_B10180001_MSE.dat | 1 | -1.120 | 8192 | 10000000000000
6585 | Int350_5_B10190001_MSE.dat | 1 | -1.159 | 8192 | 10000000000000
6586 | Int350_5_B10200001_MSE.dat | 1 | -1.031 | 8192 | 10000000000000
6587 | Int350_5_B10210001_MSE.dat | 1 | -1.119 | 8192 | 10000000000000
6588 | Int350_5_B10220001_MSE.dat | 1 | -1.084 | 8192 | 10000000000000
6589 | Int350_5_B10230001_MSE.dat | 1 | -1.093 | 8192 | 10000000000000
6590 | Int350_5_B10240001_MSE.dat | 1 | -1.088 | 8192 | 10000000000000
6591 | Int350_5_B10250001_MSE.dat | 1 | -1.027 | 8192 | 10000000000000
6592 | Int350_5_B10260001_MSE.dat | 1 | -0.964 | 8192 | 10000000000000
6593 | Int350_5_B10270001_MSE.dat | 1 | -0.965 | 8192 | 10000000000000
6594 | Int350_5_B10280001_MSE.dat | 1 | -0.947 | 8192 | 10000000000000
6595 | Int350_5_B10290001_MSE.dat | 1 | -0.879 | 8192 | 10000000000000
6596 | Int350_5_B10300001_MSE.dat | 1 | -0.855 | 8192 | 10000000000000
6597 | Int350_5_B10310001_MSE.dat | 0 | 0.000 | 0 | 0
6598 | Int350_5_B10320001_MSE.dat | 0 | 0.000 | 0 | 0
6599 | Int350_5_B10330001_MSE.dat | 0 | 0.000 | 0 | 0
6600 | Int350_5_B10340001_MSE.dat | 0 | 0.000 | 0 | 0
6601 | Int350_5_B10350001_MSE.dat | 0 | 0.000 | 0 | 0
6602 | Int350_5_B10360001_MSE.dat | 0 | 0.000 | 0 | 0
6603 | Int350_5_B10370001_MSE.dat | 0 | 0.000 | 0 | 0
6604 | Int350_5_B10380001_MSE.dat | 0 | 0.000 | 0 | 0
6605 | Int350_5_B10390001_MSE.dat | 0 | 0.000 | 0 | 0
6606 | Int350_5_B10400001_MSE.dat | 0 | 0.000 | 0 | 0
6607 | Int350_5_B10410001_MSE.dat | 0 | 0.000 | 0 | 0
6608 | Int350_5_B10420001_MSE.dat | 0 | 0.000 | 0 | 0
6609 | Int350_5_B10430001_MSE.dat | 0 | 0.000 | 0 | 0
6610 | Int350_5_B10440001_MSE.dat | 0 | 0.000 | 0 | 0
6611 | Int350_5_B10450001_MSE.dat | 0 | 0.000 | 0 | 0
6612 | Int350_5_B10460001_MSE.dat | 0 | 0.000 | 0 | 0
6613 | Int350_5_B10470001_MSE.dat | 0 | 0.000 | 0 | 0
6614 | Int350_5_B10480001_MSE.dat | 0 | 0.000 | 0 | 0
6615 | Int350_5_B10490001_MSE.dat | 0 | 0.000 | 0 | 0
6616 | Int350_5_B10500001_MSE.dat | 0 | 0.000 | 0 | 0
6617 | Int350_5_B10510001_MSE.dat | 0 | 0.000 | 0 | 0
6618 | Int350_5_B10520001_MSE.dat | 0 | 0.000 | 0 | 0
6619 | Int350_5_B10530001_MSE.dat | 0 | 0.000 | 0 | 0
6620 | Int350_5_B10540001_MSE.dat | 1 | -1.139 | 256 | 100000000
6621 | Int350_5_B10550001_MSE.dat | 1 | -1.611 | 256 | 100000000
6622 | Int350_5_B10560001_MSE.dat | 1 | -1.304 | 256 | 100000000
6623 | Int350_5_B10570001_MSE.dat | 2 | -2.148 | 1280 | 10100000000
6624 | Int350_5_B10580001_MSE.dat | 2 | -2.219 | 1280 | 10100000000
6625 | Int350_5_B10590001_MSE.dat | 2 | -1.996 | 1280 | 10100000000
6626 | Int350_5_B10600001_MSE.dat | 2 | -1.966 | 1280 | 10100000000
6627 | Int350_5_B10610001_MSE.dat | 1 | -1.114 | 256 | 100000000
6628 | Int350_5_B10620001_MSE.dat | 1 | -1.085 | 256 | 100000000
6629 | Int350_5_B10630001_MSE.dat | 1 | -1.004 | 256 | 100000000
6630 | Int350_5_B10640001_MSE.dat | 0 | 0.000 | 0 | 0
6631 | Int350_5_B10650001_MSE.dat | 0 | 0.000 | 0 | 0
6632 | Int350_5_B10660001_MSE.dat | 0 | 0.000 | 0 | 0
6633 | Int350_5_B10670001_MSE.dat | 0 | 0.000 | 0 | 0
6634 | Int350_5_B10680001_MSE.dat | 0 | 0.000 | 0 | 0
6635 | Int350_5_B10690001_MSE.dat | 0 | 0.000 | 0 | 0
6636 | Int350_5_B10700001_MSE.dat | 0 | 0.000 | 0 | 0
6637 | Int350_5_B10710001_MSE.dat | 0 | 0.000 | 0 | 0
6638 | Int350_5_B10720001_MSE.dat | 0 | 0.000 | 0 | 0
6639 | Int350_5_B10730001_MSE.dat | 0 | 0.000 | 0 | 0
6640 | Int350_5_B10740001_MSE.dat | 0 | 0.000 | 0 | 0
6641 | Int350_5_B10750001_MSE.dat | 0 | 0.000 | 0 | 0
6642 | Int350_5_B10760001_MSE.dat | 0 | 0.000 | 0 | 0
6643 | Int350_5_B10770001_MSE.dat | 0 | 0.000 | 0 | 0
6644 | Int350_5_B10780001_MSE.dat | 0 | 0.000 | 0 | 0
6645 | Int350_5_B10790001_MSE.dat | 0 | 0.000 | 0 | 0
6646 | Int350_5_B10800001_MSE.dat | 0 | 0.000 | 0 | 0
6647 | Int350_5_B10810001_MSE.dat | 0 | 0.000 | 0 | 0
6648 | Int350_5_B10820001_MSE.dat | 0 | 0.000 | 0 | 0
6649 | Int350_5_B10830001_MSE.dat | 0 | 0.000 | 0 | 0
6650 | Int350_5_B10840001_MSE.dat | 1 | -0.874 | 32768 | 1000000000000000
6651 | Int350_5_B10850001_MSE.dat | 1 | -0.915 | 32768 | 1000000000000000
6652 | Int350_5_B10860001_MSE.dat | 1 | -0.902 | 32768 | 1000000000000000
6653 | Int350_5_B10870001_MSE.dat | 1 | -1.005 | 32768 | 1000000000000000
6654 | Int350_5_B10880001_MSE.dat | 1 | -1.016 | 32768 | 1000000000000000
6655 | Int350_5_B10890001_MSE.dat | 1 | -1.047 | 32768 | 1000000000000000
6656 | Int350_5_B10900001_MSE.dat | 1 | -0.943 | 524288 | 10000000000000000000
6657 | Int350_5_B10910001_MSE.dat | 2 | -1.884 | 557056 | 10001000000000000000
6658 | Int350_5_B10920001_MSE.dat | 3 | -2.831 | 573440 | 10001100000000000000
6659 | Int350_5_B10930001_MSE.dat | 4 | -3.752 | 561154 | 10001001000000000010
6660 | Int350_5_B10940001_MSE.dat | 5 | -4.609 | 577538 | 10001101000000000010
6661 | Int350_5_B10950001_MSE.dat | 2 | -1.886 | 528384 | 10000001000000000000
6662 | Int350_5_B10960001_MSE.dat | 2 | -1.995 | 557056 | 10001000000000000000
